    2124  2  0.001000           2212     221       0       0       0
    1214  N(1520)0                1.52000   0.12000  4  1  0  0  0  0  0  9
    1214  2  0.049000           2112 9000221       0       0       0
    1214  2  0.183330           2112     111       0       0       0
    1214  2  0.366670           2212    -211       0       0       0
    1214  2  0.112500           1114     211       0       0       0
    1214  2  0.075000           2114     111       0       0       0
    1214  2  0.037500           2214    -211       0       0       0
    1214 -2  0.058330           2112     113       0       0       0
    1214 -2  0.116670           2212    -213       0       0       0
    1214  2  0.001000           2112     221       0       0       0
    3124  L(1520)0                1.52000   0.01560  4  1 -1  0  0  0  0  8
    3124  2  0.230000           2112    -311       0       0       0
    3124  2  0.230000           2212    -321       0       0       0
    3124  2  0.140000           3212     111       0       0       0
    3124  2  0.140000           3222    -211       0       0       0
    3124  2  0.140000           3112     211       0       0       0
    3124  2  0.040000           3214     111       0       0       0
    3124 -2  0.040000           3224    -211       0       0       0
    3124 -2  0.040000           3114     211       0       0       0
     335  f'_2                    1.52500   0.07600  5  0  0  0  0  0  0  5
     335  2  0.444000            321    -321       0       0       0
     335  2  0.444000            311    -311       0       0       0
     335  2  0.104000            221     221       0       0       0
     335  2  0.004000            211    -211       0       0       0
     335  2  0.004000            111     111       0       0       0
    3324  Xi*0                    1.53180   0.00910  4  1 -2  0  0  0  0  2
    3324  2  0.333000           3322     111       0       0       0
    3324  2  0.667000           3312     211       0       0       0
    3314  Xi*-                    1.53500   0.00990  4  1 -2  0  0  0 -1  2
    3314  2  0.667000           3322    -211       0       0       0
    3314  2  0.333000           3312     111       0       0       0
   22212  N(1535)+                1.53500   0.15000  2  1  0  0  0  0  1  9
   22212  2  0.050000           2212 9000221       0       0       0
   22212  2  0.150000           2212     111       0       0       0
   22212  2  0.300000           2112     211       0       0       0
   22212  2  0.025000           2224    -211       0       0       0
   22212  2  0.016670           2214     111       0       0       0
   22212  2  0.008330           2114     211       0       0       0
   22212 -2  0.016670           2212     113       0       0       0
   22212 -2  0.033330           2112     213       0       0       0
   22212  2  0.400000           2212     221       0       0       0
   22112  N(1535)0                1.53500   0.15000  2  1  0  0  0  0  0  9
   22112  2  0.050000           2112 9000221       0       0       0
   22112  2  0.150000           2112     111       0       0       0
   22112  2  0.300000           2212    -211       0       0       0
   22112  2  0.025000           1114     211       0       0       0
   22112  2  0.016670           2114     111       0       0       0
   22112  2  0.008330           2214    -211       0       0       0
   22112 -2  0.016670           2112     113       0       0       0
   22112 -2  0.033330           2212    -213       0       0       0
   22112  2  0.400000           2112     221       0       0       0
   23122  L(1600)0                1.60000   0.15000  2  1 -1  0  0  0  0  8
   23122  2  0.100000           2112    -311       0       0       0
   23122  2  0.100000           2212    -321       0       0       0
   23122  2  0.200000           3212     111       0       0       0
   23122  2  0.200000           3222    -211       0       0       0
   23122  2  0.200000           3112     211       0       0       0
   23122  2  0.066670           3214     111       0       0       0
   23122  2  0.066670           3224    -211       0       0       0
   23122  2  0.066670           3114     211       0       0       0
